doc_id,seg_id,start,end,chars,sha1,read
series_3_download,seg_106,4191109,4231021,39912,fcf50c5baa6c,no
series_3_download,seg_107,4231021,4270914,39893,727668f330ba,no
series_3_download,seg_108,4270914,4310803,39889,ed6034bf7dfb,no
series_3_download,seg_109,4310803,4350718,39915,c46e3d665174,no
series_3_download,seg_110,4350718,4390608,39890,688c8cfc5047,no
series_3_download,seg_111,4390608,4430537,39929,cac5d70d20e6,no
series_3_download,seg_112,4430537,4470443,39906,407434be5a42,no
series_3_download,seg_113,4470443,4510298,39855,5b000b13176f,no
series_3_download,seg_114,4510298,4550194,39896,fa3103a5dcc7,no
series_3_download,seg_115,4550194,4590033,39839,8471591e1406,no
series_3_download,seg_116,4590033,4629997,39964,8dabf5bb6db9,no
series_3_download,seg_117,4629997,4669991,39994,96de678f10b8,no
series_3_download,seg_118,4669991,4709837,39846,5812be50a9ac,no
series_3_download,seg_119,4709837,4749725,39888,ed3d2b8afefa,no
series_3_download,seg_120,4749725,4789580,39855,389c7b30d57c,no
series_3_download,seg_121,4789580,4829564,39984,269142ff38c2,no
series_3_download,seg_122,4829564,4866484,36920,088a5f78da6c,no
